sample_id,protocol,scenario,client_name,client_ip,server_name,server_ip,client_buffer_bytes,server_buffer_bytes,duration,avg_bps,total_bytes,total_packets,total_lost_or_retrans,packet_loss_rate,avg_jitter_ms,avg_rtt_ms,bdp_bytes,congestion_level,recommended_buffer_bytes,file_path
8311,tcp,B,server04-1,192.168.200.27,server03-3,192.168.200.25,131072,65536,30,1420996.96,5328738,3680,27526,0.0,0.0,1725.933885,306568,high,613136,./data/tcp_test_realistic/B/iperf_tcp_sample_008311_server04-1_to_server03-3_B.json
8312,tcp,B,server04-1,192.168.200.27,server03-3,192.168.200.25,131072,65536,30,11151255.57,41817208,28879,14555,0.0,0.0,296.717654,413596,high,827192,./data/tcp_test_realistic/B/iperf_tcp_sample_008312_server04-1_to_server03-3_B.json
8313,tcp,B,server04-1,192.168.200.27,server03-3,192.168.200.25,131072,65536,30,857271.07,3214766,2220,78879,0.0,0.0,2586.495986,277166,high,554332,./data/tcp_test_realistic/B/iperf_tcp_sample_008313_server04-1_to_server03-3_B.json
8314,tcp,B,server04-1,192.168.200.27,server03-4,192.168.200.26,131072,131072,30,235000000.0,881250000,608598,0,0.0,0.0,8.305751,243981,medium,487962,./data/tcp_test_realistic/B/iperf_tcp_sample_008314_server04-1_to_server03-4_B.json
8315,tcp,B,server04-1,192.168.200.27,server03-4,192.168.200.26,131072,131072,30,10935751.63,41009068,28321,15079,0.0,0.0,302.117664,412985,high,825970,./data/tcp_test_realistic/B/iperf_tcp_sample_008315_server04-1_to_server03-4_B.json
8316,tcp,B,server04-1,192.168.200.27,server03-4,192.168.200.26,131072,131072,30,4286816.52,16075561,11101,16055,0.0,0.0,691.884552,370747,high,741494,./data/tcp_test_realistic/B/iperf_tcp_sample_008316_server04-1_to_server03-4_B.json
8317,tcp,B,server04-1,192.168.200.27,server04-2,192.168.200.28,131072,1048576,30,211924055.15,794715206,548836,242,0.0,0.0,4.505505,119353,high,238706,./data/tcp_test_realistic/B/iperf_tcp_sample_008317_server04-1_to_server04-2_B.json
8318,tcp,B,server04-1,192.168.200.27,server04-2,192.168.200.28,131072,1048576,30,242554027.5,909577603,628161,75,0.0,0.0,4.037602,122417,high,244834,./data/tcp_test_realistic/B/iperf_tcp_sample_008318_server04-1_to_server04-2_B.json
8319,tcp,B,server04-1,192.168.200.27,server04-2,192.168.200.28,131072,1048576,30,1921803.19,7206761,4977,25463,0.0,0.0,675.315126,162227,high,324454,./data/tcp_test_realistic/B/iperf_tcp_sample_008319_server04-1_to_server04-2_B.json
8320,tcp,B,server04-1,192.168.200.27,server04-3,192.168.200.29,131072,1048576,30,220939433.22,828522874,572184,260,0.0,0.0,4.321807,119357,high,238714,./data/tcp_test_realistic/B/iperf_tcp_sample_008320_server04-1_to_server04-3_B.json
8321,tcp,B,server04-1,192.168.200.27,server04-3,192.168.200.29,131072,1048576,30,1841026.2,6903848,4767,23260,0.0,0.0,699.411095,160954,high,321908,./data/tcp_test_realistic/B/iperf_tcp_sample_008321_server04-1_to_server04-3_B.json
8322,tcp,B,server04-1,192.168.200.27,server04-3,192.168.200.29,131072,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,4.205176,123527,medium,247054,./data/tcp_test_realistic/B/iperf_tcp_sample_008322_server04-1_to_server04-3_B.json
8323,tcp,B,server04-1,192.168.200.27,server04-4,192.168.200.30,131072,65536,30,208118463.67,780444238,538980,364,0.0,0.0,4.594987,119537,high,239074,./data/tcp_test_realistic/B/iperf_tcp_sample_008323_server04-1_to_server04-4_B.json
8324,tcp,B,server04-1,192.168.200.27,server04-4,192.168.200.30,131072,65536,30,3497760.82,13116603,9058,41709,0.0,0.0,411.038693,179714,high,359428,./data/tcp_test_realistic/B/iperf_tcp_sample_008324_server04-1_to_server04-4_B.json
8325,tcp,B,server04-1,192.168.200.27,server04-4,192.168.200.30,131072,65536,30,235000000.0,881250000,608598,0,0.0,0.0,4.241244,124586,medium,249172,./data/tcp_test_realistic/B/iperf_tcp_sample_008325_server04-1_to_server04-4_B.json
8326,tcp,B,server04-1,192.168.200.27,server05-1,192.168.200.31,131072,1048576,30,219762855.32,824110707,569137,263,0.0,0.0,8.687166,238639,high,477278,./data/tcp_test_realistic/B/iperf_tcp_sample_008326_server04-1_to_server05-1_B.json
8327,tcp,B,server04-1,192.168.200.27,server05-1,192.168.200.31,131072,1048576,30,236010768.67,885040382,611215,132,0.0,0.0,8.199693,241901,high,483802,./data/tcp_test_realistic/B/iperf_tcp_sample_008327_server04-1_to_server05-1_B.json
8328,tcp,B,server04-1,192.168.200.27,server05-1,192.168.200.31,131072,1048576,30,3077804.24,11541765,7970,42642,0.0,0.0,915.233737,352113,high,704226,./data/tcp_test_realistic/B/iperf_tcp_sample_008328_server04-1_to_server05-1_B.json
8329,tcp,B,server04-1,192.168.200.27,server05-2,192.168.200.32,131072,131072,30,235000000.0,881250000,608598,0,0.0,0.0,8.786371,258099,medium,516198,./data/tcp_test_realistic/B/iperf_tcp_sample_008329_server04-1_to_server05-2_B.json
8330,tcp,B,server04-1,192.168.200.27,server05-2,192.168.200.32,131072,131072,30,235000000.0,881250000,608598,0,0.0,0.0,8.715109,256006,medium,512012,./data/tcp_test_realistic/B/iperf_tcp_sample_008330_server04-1_to_server05-2_B.json
8331,tcp,B,server04-1,192.168.200.27,server05-2,192.168.200.32,131072,131072,30,806137.53,3023015,2087,58389,0.0,0.0,2715.846895,273668,high,547336,./data/tcp_test_realistic/B/iperf_tcp_sample_008331_server04-1_to_server05-2_B.json
8332,tcp,B,server04-1,192.168.200.27,server05-3,192.168.200.33,131072,2097152,30,29178546.58,109419549,75565,5592,0.0,0.0,115.008376,419472,high,838944,./data/tcp_test_realistic/B/iperf_tcp_sample_008332_server04-1_to_server05-3_B.json
8333,tcp,B,server04-1,192.168.200.27,server05-3,192.168.200.33,131072,2097152,30,216245734.66,810921504,560028,354,0.0,0.0,8.825156,238550,high,477100,./data/tcp_test_realistic/B/iperf_tcp_sample_008333_server04-1_to_server05-3_B.json
8334,tcp,B,server04-1,192.168.200.27,server05-3,192.168.200.33,131072,2097152,30,5167580.01,19378425,13382,27089,0.0,0.0,589.344957,380685,high,761370,./data/tcp_test_realistic/B/iperf_tcp_sample_008334_server04-1_to_server05-3_B.json
8335,tcp,B,server04-1,192.168.200.27,server05-4,192.168.200.34,131072,2097152,30,7066312.36,26498671,18300,28195,0.0,0.0,448.26004,395943,high,791886,./data/tcp_test_realistic/B/iperf_tcp_sample_008335_server04-1_to_server05-4_B.json
8336,tcp,B,server04-1,192.168.200.27,server05-4,192.168.200.34,131072,2097152,30,1031102.01,3866632,2670,69192,0.0,0.0,2232.837666,287785,high,575570,./data/tcp_test_realistic/B/iperf_tcp_sample_008336_server04-1_to_server05-4_B.json
8337,tcp,B,server04-1,192.168.200.27,server05-4,192.168.200.34,131072,2097152,30,9142070.63,34282764,23675,20440,0.0,0.0,355.912832,406722,high,813444,./data/tcp_test_realistic/B/iperf_tcp_sample_008337_server04-1_to_server05-4_B.json
8338,tcp,B,server04-1,192.168.200.27,server06-1,192.168.200.35,131072,2097152,30,225524897.54,845718365,584059,119,0.0,0.0,8.486199,239231,high,478462,./data/tcp_test_realistic/B/iperf_tcp_sample_008338_server04-1_to_server06-1_B.json
8339,tcp,B,server04-1,192.168.200.27,server06-1,192.168.200.35,131072,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,8.288943,243487,medium,486974,./data/tcp_test_realistic/B/iperf_tcp_sample_008339_server04-1_to_server06-1_B.json
8340,tcp,B,server04-1,192.168.200.27,server06-1,192.168.200.35,131072,2097152,30,225864909.16,846993409,584940,116,0.0,0.0,8.475304,239284,high,478568,./data/tcp_test_realistic/B/iperf_tcp_sample_008340_server04-1_to_server06-1_B.json
8341,tcp,B,server04-1,192.168.200.27,server06-2,192.168.200.36,131072,1048576,30,2222826.21,8335598,5756,34192,0.0,0.0,1198.739983,333073,high,666146,./data/tcp_test_realistic/B/iperf_tcp_sample_008341_server04-1_to_server06-2_B.json
8342,tcp,B,server04-1,192.168.200.27,server06-2,192.168.200.36,131072,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,8.490084,249396,medium,498792,./data/tcp_test_realistic/B/iperf_tcp_sample_008342_server04-1_to_server06-2_B.json
8343,tcp,B,server04-1,192.168.200.27,server06-2,192.168.200.36,131072,1048576,30,5287156.18,19826835,13692,27624,0.0,0.0,577.800938,381865,high,763730,./data/tcp_test_realistic/B/iperf_tcp_sample_008343_server04-1_to_server06-2_B.json
8344,tcp,B,server04-1,192.168.200.27,server06-3,192.168.200.37,131072,524288,30,2981752.52,11181571,7722,45454,0.0,0.0,939.802085,350282,high,700564,./data/tcp_test_realistic/B/iperf_tcp_sample_008344_server04-1_to_server06-3_B.json
8345,tcp,B,server04-1,192.168.200.27,server06-3,192.168.200.37,131072,524288,30,7083426.51,26562849,18344,10758,0.0,0.0,447.300798,396052,high,792104,./data/tcp_test_realistic/B/iperf_tcp_sample_008345_server04-1_to_server06-3_B.json
8346,tcp,B,server04-1,192.168.200.27,server06-3,192.168.200.37,131072,524288,30,1045442.51,3920409,2707,44820,0.0,0.0,2208.338722,288586,high,577172,./data/tcp_test_realistic/B/iperf_tcp_sample_008346_server04-1_to_server06-3_B.json
8347,tcp,B,server04-1,192.168.200.27,server06-4,192.168.200.38,131072,131072,30,4054965.68,15206121,10501,32390,0.0,0.0,725.429709,367699,high,735398,./data/tcp_test_realistic/B/iperf_tcp_sample_008347_server04-1_to_server06-4_B.json
8348,tcp,B,server04-1,192.168.200.27,server06-4,192.168.200.38,131072,131072,30,235000000.0,881250000,608598,0,0.0,0.0,8.050413,236480,medium,472960,./data/tcp_test_realistic/B/iperf_tcp_sample_008348_server04-1_to_server06-4_B.json
8349,tcp,B,server04-1,192.168.200.27,server06-4,192.168.200.38,131072,131072,30,1409284.09,5284815,3649,45998,0.0,0.0,1737.50464,306079,high,612158,./data/tcp_test_realistic/B/iperf_tcp_sample_008349_server04-1_to_server06-4_B.json
8350,tcp,B,server04-1,192.168.200.27,server07-1,192.168.200.39,131072,524288,30,1037977.93,3892417,2688,40555,0.0,0.0,2221.016375,288170,high,576340,./data/tcp_test_realistic/B/iperf_tcp_sample_008350_server04-1_to_server07-1_B.json
8351,tcp,B,server04-1,192.168.200.27,server07-1,192.168.200.39,131072,524288,30,887757.58,3329090,2299,72089,0.0,0.0,2515.66607,279162,high,558324,./data/tcp_test_realistic/B/iperf_tcp_sample_008351_server04-1_to_server07-1_B.json
8352,tcp,B,server04-1,192.168.200.27,server07-1,192.168.200.39,131072,524288,30,1443586.32,5413448,3738,54906,0.0,0.0,1704.088702,307499,high,614998,./data/tcp_test_realistic/B/iperf_tcp_sample_008352_server04-1_to_server07-1_B.json
8353,tcp,B,server04-1,192.168.200.27,server07-2,192.168.200.40,131072,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,8.471493,248850,medium,497700,./data/tcp_test_realistic/B/iperf_tcp_sample_008353_server04-1_to_server07-2_B.json
8354,tcp,B,server04-1,192.168.200.27,server07-2,192.168.200.40,131072,1048576,30,1445385.73,5420196,3743,53044,0.0,0.0,1702.374583,307573,high,615146,./data/tcp_test_realistic/B/iperf_tcp_sample_008354_server04-1_to_server07-2_B.json
8355,tcp,B,server04-1,192.168.200.27,server07-2,192.168.200.40,131072,1048576,30,211974202.39,794903258,548966,380,0.0,0.0,9.008748,238702,high,477404,./data/tcp_test_realistic/B/iperf_tcp_sample_008355_server04-1_to_server07-2_B.json
8356,tcp,B,server04-1,192.168.200.27,server07-3,192.168.200.41,131072,262144,30,5389001.84,20208756,13956,25233,0.0,0.0,568.331479,382842,high,765684,./data/tcp_test_realistic/B/iperf_tcp_sample_008356_server04-1_to_server07-3_B.json
8357,tcp,B,server04-1,192.168.200.27,server07-3,192.168.200.41,131072,262144,30,220582375.48,827183908,571259,341,0.0,0.0,8.656694,238689,high,477378,./data/tcp_test_realistic/B/iperf_tcp_sample_008357_server04-1_to_server07-3_B.json
8358,tcp,B,server04-1,192.168.200.27,server07-3,192.168.200.41,131072,262144,30,1785452.79,6695447,4623,34419,0.0,0.0,1434.213914,320090,high,640180,./data/tcp_test_realistic/B/iperf_tcp_sample_008358_server04-1_to_server07-3_B.json
8359,tcp,B,server04-1,192.168.200.27,server07-4,192.168.200.42,131072,65536,30,1171957.52,4394840,3035,36960,0.0,0.0,2015.372411,295241,high,590482,./data/tcp_test_realistic/B/iperf_tcp_sample_008359_server04-1_to_server07-4_B.json
8360,tcp,B,server04-1,192.168.200.27,server07-4,192.168.200.42,131072,65536,30,1840851.78,6903194,4767,37314,0.0,0.0,1398.930301,321902,high,643804,./data/tcp_test_realistic/B/iperf_tcp_sample_008360_server04-1_to_server07-4_B.json
8361,tcp,B,server04-1,192.168.200.27,server07-4,192.168.200.42,131072,65536,30,210599545.08,789748294,545406,284,0.0,0.0,9.071646,238810,high,477620,./data/tcp_test_realistic/B/iperf_tcp_sample_008361_server04-1_to_server07-4_B.json
8362,tcp,B,server04-1,192.168.200.27,server08-1,192.168.200.43,131072,131072,30,239570896.01,898390860,620435,128,0.0,0.0,8.126403,243356,high,486712,./data/tcp_test_realistic/B/iperf_tcp_sample_008362_server04-1_to_server08-1_B.json
8363,tcp,B,server04-1,192.168.200.27,server08-1,192.168.200.43,131072,131072,30,235000000.0,881250000,608598,0,0.0,0.0,8.282481,243297,medium,486594,./data/tcp_test_realistic/B/iperf_tcp_sample_008363_server04-1_to_server08-1_B.json
8364,tcp,B,server04-1,192.168.200.27,server08-1,192.168.200.43,131072,131072,30,848026.65,3180099,2196,37343,0.0,0.0,2608.860106,276547,high,553094,./data/tcp_test_realistic/B/iperf_tcp_sample_008364_server04-1_to_server08-1_B.json
8365,tcp,B,server04-1,192.168.200.27,server08-2,192.168.200.44,131072,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,8.647361,254016,medium,508032,./data/tcp_test_realistic/B/iperf_tcp_sample_008365_server04-1_to_server08-2_B.json
8366,tcp,B,server04-1,192.168.200.27,server08-2,192.168.200.44,131072,2097152,30,508675.27,1907532,1317,101944,0.0,0.0,3903.974826,248231,high,496462,./data/tcp_test_realistic/B/iperf_tcp_sample_008366_server04-1_to_server08-2_B.json
8367,tcp,B,server04-1,192.168.200.27,server08-2,192.168.200.44,131072,2097152,30,227291848.25,852344430,588635,162,0.0,0.0,8.430744,239529,high,479058,./data/tcp_test_realistic/B/iperf_tcp_sample_008367_server04-1_to_server08-2_B.json
8368,tcp,B,server04-1,192.168.200.27,server08-3,192.168.200.45,131072,524288,30,1059853.56,3974450,2744,85606,0.0,0.0,2184.310339,289381,high,578762,./data/tcp_test_realistic/B/iperf_tcp_sample_008368_server04-1_to_server08-3_B.json
8369,tcp,B,server04-1,192.168.200.27,server08-3,192.168.200.45,131072,524288,30,26609594.68,99785980,68912,9026,0.0,0.0,126.709502,421461,high,842922,./data/tcp_test_realistic/B/iperf_tcp_sample_008369_server04-1_to_server08-3_B.json
8370,tcp,B,server04-1,192.168.200.27,server08-3,192.168.200.45,131072,524288,30,235000000.0,881250000,608598,0,0.0,0.0,8.734998,256590,medium,513180,./data/tcp_test_realistic/B/iperf_tcp_sample_008370_server04-1_to_server08-3_B.json
8371,tcp,B,server04-1,192.168.200.27,server08-4,192.168.200.46,131072,262144,30,749861.27,2811979,1941,35667,0.0,0.0,2876.05509,269580,high,539160,./data/tcp_test_realistic/B/iperf_tcp_sample_008371_server04-1_to_server08-4_B.json
8372,tcp,B,server04-1,192.168.200.27,server08-4,192.168.200.46,131072,262144,30,397338.15,1490018,1029,58687,0.0,0.0,4735.615097,235205,high,470410,./data/tcp_test_realistic/B/iperf_tcp_sample_008372_server04-1_to_server08-4_B.json
8373,tcp,B,server04-1,192.168.200.27,server08-4,192.168.200.46,131072,262144,30,1344579.7,5042173,3482,53393,0.0,0.0,1804.626512,303308,high,606616,./data/tcp_test_realistic/B/iperf_tcp_sample_008373_server04-1_to_server08-4_B.json
8374,tcp,B,server04-1,192.168.200.27,spine01,192.168.200.3,131072,262144,30,235000000.0,881250000,608598,0,0.0,0.0,4.355428,127940,medium,255880,./data/tcp_test_realistic/B/iperf_tcp_sample_008374_server04-1_to_spine01_B.json
8375,tcp,B,server04-1,192.168.200.27,spine01,192.168.200.3,131072,262144,30,235000000.0,881250000,608598,0,0.0,0.0,4.010854,117818,medium,235636,./data/tcp_test_realistic/B/iperf_tcp_sample_008375_server04-1_to_spine01_B.json
8376,tcp,B,server04-1,192.168.200.27,spine01,192.168.200.3,131072,262144,30,244397661.56,916491230,632935,50,0.0,0.0,4.024333,122942,high,245884,./data/tcp_test_realistic/B/iperf_tcp_sample_008376_server04-1_to_spine01_B.json
8377,tcp,B,server04-1,192.168.200.27,spine02,192.168.200.4,131072,131072,30,1047384.9,3927693,2712,77887,0.0,0.0,1102.533001,144347,high,288694,./data/tcp_test_realistic/B/iperf_tcp_sample_008377_server04-1_to_spine02_B.json
8378,tcp,B,server04-1,192.168.200.27,spine02,192.168.200.4,131072,131072,30,1119619.73,4198574,2899,57671,0.0,0.0,1045.260539,146286,high,292572,./data/tcp_test_realistic/B/iperf_tcp_sample_008378_server04-1_to_spine02_B.json
8379,tcp,B,server04-1,192.168.200.27,spine02,192.168.200.4,131072,131072,30,326735.65,1225258,846,64873,0.0,0.0,2757.281795,112612,high,225224,./data/tcp_test_realistic/B/iperf_tcp_sample_008379_server04-1_to_spine02_B.json
8380,tcp,B,server04-1,192.168.200.27,spine03,192.168.200.5,131072,131072,30,235000000.0,881250000,608598,0,0.0,0.0,4.323589,127005,medium,254010,./data/tcp_test_realistic/B/iperf_tcp_sample_008380_server04-1_to_spine03_B.json
8381,tcp,B,server04-1,192.168.200.27,spine03,192.168.200.5,131072,131072,30,5576983.4,20913687,14443,30209,0.0,0.0,275.835023,192290,high,384580,./data/tcp_test_realistic/B/iperf_tcp_sample_008381_server04-1_to_spine03_B.json
8382,tcp,B,server04-1,192.168.200.27,spine03,192.168.200.5,131072,131072,30,242830716.71,910615187,628877,57,0.0,0.0,4.03548,122492,high,244984,./data/tcp_test_realistic/B/iperf_tcp_sample_008382_server04-1_to_spine03_B.json
8383,tcp,B,server04-1,192.168.200.27,spine04,192.168.200.6,131072,262144,30,218890242.85,820838410,566877,270,0.0,0.0,4.360154,119299,high,238598,./data/tcp_test_realistic/B/iperf_tcp_sample_008383_server04-1_to_spine04_B.json
8384,tcp,B,server04-1,192.168.200.27,spine04,192.168.200.6,131072,262144,30,235000000.0,881250000,608598,0,0.0,0.0,4.052054,119029,medium,238058,./data/tcp_test_realistic/B/iperf_tcp_sample_008384_server04-1_to_spine04_B.json
8385,tcp,B,server04-1,192.168.200.27,spine04,192.168.200.6,131072,262144,30,230754954.89,865331080,597604,85,0.0,0.0,4.165219,120143,high,240286,./data/tcp_test_realistic/B/iperf_tcp_sample_008385_server04-1_to_spine04_B.json
8386,tcp,B,server04-2,192.168.200.28,leaf01,192.168.200.7,1048576,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,6.525706,191692,medium,383384,./data/tcp_test_realistic/B/iperf_tcp_sample_008386_server04-2_to_leaf01_B.json
8387,tcp,B,server04-2,192.168.200.28,leaf01,192.168.200.7,1048576,2097152,30,6022665.11,22584994,15597,23595,0.0,0.0,386.94001,291301,high,582602,./data/tcp_test_realistic/B/iperf_tcp_sample_008387_server04-2_to_leaf01_B.json
8388,tcp,B,server04-2,192.168.200.28,leaf01,192.168.200.7,1048576,2097152,30,1361539.6,5105773,3526,32945,0.0,0.0,1339.865559,228035,high,456070,./data/tcp_test_realistic/B/iperf_tcp_sample_008388_server04-2_to_leaf01_B.json
8389,tcp,B,server04-2,192.168.200.28,leaf02,192.168.200.8,1048576,65536,30,208583708.79,782188907,540185,356,0.0,0.0,6.875483,179264,high,358528,./data/tcp_test_realistic/B/iperf_tcp_sample_008389_server04-2_to_leaf02_B.json
8390,tcp,B,server04-2,192.168.200.28,leaf02,192.168.200.8,1048576,65536,30,1511119.23,5666697,3913,47168,0.0,0.0,1231.682172,232652,high,465304,./data/tcp_test_realistic/B/iperf_tcp_sample_008390_server04-2_to_leaf02_B.json
8391,tcp,B,server04-2,192.168.200.28,leaf02,192.168.200.8,1048576,65536,30,228143370.54,855537639,590840,260,0.0,0.0,6.303787,179770,high,359540,./data/tcp_test_realistic/B/iperf_tcp_sample_008391_server04-2_to_leaf02_B.json
8392,tcp,B,server04-2,192.168.200.28,leaf03,192.168.200.9,1048576,65536,30,3798878.77,14245795,9838,22233,0.0,0.0,575.027715,273057,high,546114,./data/tcp_test_realistic/B/iperf_tcp_sample_008392_server04-2_to_leaf03_B.json
8393,tcp,B,server04-2,192.168.200.28,leaf03,192.168.200.9,1048576,65536,30,248684705.94,932567647,644038,50,0.0,0.0,6.004072,186640,high,373280,./data/tcp_test_realistic/B/iperf_tcp_sample_008393_server04-2_to_leaf03_B.json
8394,tcp,B,server04-2,192.168.200.28,leaf03,192.168.200.9,1048576,65536,30,1560873.46,5853275,4042,46762,0.0,0.0,1199.792291,234090,high,468180,./data/tcp_test_realistic/B/iperf_tcp_sample_008394_server04-2_to_leaf03_B.json
8395,tcp,B,server04-2,192.168.200.28,leaf04,192.168.200.10,1048576,2097152,30,1306616.15,4899810,3383,64444,0.0,0.0,461.683943,75405,high,150810,./data/tcp_test_realistic/B/iperf_tcp_sample_008395_server04-2_to_leaf04_B.json
8396,tcp,B,server04-2,192.168.200.28,leaf04,192.168.200.10,1048576,2097152,30,2312047.62,8670178,5987,27947,0.0,0.0,290.130576,83849,high,167698,./data/tcp_test_realistic/B/iperf_tcp_sample_008396_server04-2_to_leaf04_B.json
8397,tcp,B,server04-2,192.168.200.28,leaf04,192.168.200.10,1048576,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,2.187579,64260,medium,128520,./data/tcp_test_realistic/B/iperf_tcp_sample_008397_server04-2_to_leaf04_B.json
8398,tcp,B,server04-2,192.168.200.28,leaf05,192.168.200.11,1048576,262144,30,235000000.0,881250000,608598,0,0.0,0.0,6.417963,188527,medium,377054,./data/tcp_test_realistic/B/iperf_tcp_sample_008398_server04-2_to_leaf05_B.json
8399,tcp,B,server04-2,192.168.200.28,leaf05,192.168.200.11,1048576,262144,30,1234210.06,4628287,3196,44542,0.0,0.0,1450.02551,223704,high,447408,./data/tcp_test_realistic/B/iperf_tcp_sample_008399_server04-2_to_leaf05_B.json
8400,tcp,B,server04-2,192.168.200.28,leaf05,192.168.200.11,1048576,262144,30,7434740.49,27880276,19254,21969,0.0,0.0,321.368533,298661,high,597322,./data/tcp_test_realistic/B/iperf_tcp_sample_008400_server04-2_to_leaf05_B.json
8401,tcp,B,server04-2,192.168.200.28,leaf06,192.168.200.12,1048576,131072,30,207442270.36,777908513,537229,538,0.0,0.0,6.917484,179372,high,358744,./data/tcp_test_realistic/B/iperf_tcp_sample_008401_server04-2_to_leaf06_B.json
8402,tcp,B,server04-2,192.168.200.28,leaf06,192.168.200.12,1048576,131072,30,27115172.1,101681895,70222,10722,0.0,0.0,93.181976,315830,high,631660,./data/tcp_test_realistic/B/iperf_tcp_sample_008402_server04-2_to_leaf06_B.json
8403,tcp,B,server04-2,192.168.200.28,leaf06,192.168.200.12,1048576,131072,30,16663235.29,62487132,43154,14303,0.0,0.0,152.12056,316852,high,633704,./data/tcp_test_realistic/B/iperf_tcp_sample_008403_server04-2_to_leaf06_B.json
8404,tcp,B,server04-2,192.168.200.28,leaf07,192.168.200.13,1048576,131072,30,235000000.0,881250000,608598,0,0.0,0.0,6.268647,184141,medium,368282,./data/tcp_test_realistic/B/iperf_tcp_sample_008404_server04-2_to_leaf07_B.json
8405,tcp,B,server04-2,192.168.200.28,leaf07,192.168.200.13,1048576,131072,30,18127287.79,67977329,46945,7378,0.0,0.0,140.108832,317474,high,634948,./data/tcp_test_realistic/B/iperf_tcp_sample_008405_server04-2_to_leaf07_B.json
8406,tcp,B,server04-2,192.168.200.28,leaf07,192.168.200.13,1048576,131072,30,411596.32,1543486,1065,121607,0.0,0.0,3455.361706,177776,high,355552,./data/tcp_test_realistic/B/iperf_tcp_sample_008406_server04-2_to_leaf07_B.json
8407,tcp,B,server04-2,192.168.200.28,leaf08,192.168.200.14,1048576,131072,30,235000000.0,881250000,608598,0,0.0,0.0,6.442475,189247,medium,378494,./data/tcp_test_realistic/B/iperf_tcp_sample_008407_server04-2_to_leaf08_B.json
8408,tcp,B,server04-2,192.168.200.28,leaf08,192.168.200.14,1048576,131072,30,1841463.65,6905488,4768,41379,0.0,0.0,1048.913345,241441,high,482882,./data/tcp_test_realistic/B/iperf_tcp_sample_008408_server04-2_to_leaf08_B.json
8409,tcp,B,server04-2,192.168.200.28,leaf08,192.168.200.14,1048576,131072,30,243422137.21,912833014,630409,67,0.0,0.0,6.046645,183985,high,367970,./data/tcp_test_realistic/B/iperf_tcp_sample_008409_server04-2_to_leaf08_B.json
8410,tcp,B,server04-2,192.168.200.28,server01-1,192.168.200.15,1048576,2097152,30,7825907.02,29347151,20267,22568,0.0,0.0,409.347423,400439,high,800878,./data/tcp_test_realistic/B/iperf_tcp_sample_008410_server04-2_to_server01-1_B.json
8411,tcp,B,server04-2,192.168.200.28,server01-1,192.168.200.15,1048576,2097152,30,7762412.08,29109045,20102,20060,0.0,0.0,412.336511,400090,high,800180,./data/tcp_test_realistic/B/iperf_tcp_sample_008411_server04-2_to_server01-1_B.json
8412,tcp,B,server04-2,192.168.200.28,server01-1,192.168.200.15,1048576,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,8.479759,249092,medium,498184,./data/tcp_test_realistic/B/iperf_tcp_sample_008412_server04-2_to_server01-1_B.json
8413,tcp,B,server04-2,192.168.200.28,server01-2,192.168.200.16,1048576,65536,30,229013575.52,858800908,593094,218,0.0,0.0,8.379485,239876,high,479752,./data/tcp_test_realistic/B/iperf_tcp_sample_008413_server04-2_to_server01-2_B.json
8414,tcp,B,server04-2,192.168.200.28,server01-2,192.168.200.16,1048576,65536,30,235000000.0,881250000,608598,0,0.0,0.0,8.291905,243574,medium,487148,./data/tcp_test_realistic/B/iperf_tcp_sample_008414_server04-2_to_server01-2_B.json
8415,tcp,B,server04-2,192.168.200.28,server01-2,192.168.200.16,1048576,65536,30,1155891.66,4334593,2993,38660,0.0,0.0,2037.799991,294434,high,588868,./data/tcp_test_realistic/B/iperf_tcp_sample_008415_server04-2_to_server01-2_B.json
8416,tcp,B,server04-2,192.168.200.28,server01-3,192.168.200.17,1048576,2097152,30,2594267.05,9728501,6718,45151,0.0,0.0,1055.163074,342171,high,684342,./data/tcp_test_realistic/B/iperf_tcp_sample_008416_server04-2_to_server01-3_B.json
8417,tcp,B,server04-2,192.168.200.28,server01-3,192.168.200.17,1048576,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,8.439749,247917,medium,495834,./data/tcp_test_realistic/B/iperf_tcp_sample_008417_server04-2_to_server01-3_B.json
8418,tcp,B,server04-2,192.168.200.28,server01-3,192.168.200.17,1048576,2097152,30,1608610.35,6032288,4165,65129,0.0,0.0,1561.12482,313905,high,627810,./data/tcp_test_realistic/B/iperf_tcp_sample_008418_server04-2_to_server01-3_B.json
8419,tcp,B,server04-2,192.168.200.28,server01-4,192.168.200.18,1048576,2097152,30,2385600.74,8946002,6178,20438,0.0,0.0,1130.932835,337244,high,674488,./data/tcp_test_realistic/B/iperf_tcp_sample_008419_server04-2_to_server01-4_B.json
8420,tcp,B,server04-2,192.168.200.28,server01-4,192.168.200.18,1048576,2097152,30,3881067.83,14554004,10051,35665,0.0,0.0,752.927556,365270,high,730540,./data/tcp_test_realistic/B/iperf_tcp_sample_008420_server04-2_to_server01-4_B.json
